tweet_id,sentence,label,city_id,city_name,continent,country,country_code,hemisphere,lat,lon,month,date,example_category,is_synthetic,original_split
DEMO_0065,Follow for follow! New account looking to connect. #heatwave #music,0,CITY_IND_SURA_064,Surat,Asia,India,IND,north,21.2094892,72.8317058,2022-09,2022-09-22,negative_spam_irrelevant,1,train
DEMO_0472,Installed insulation in the attic last month. Heating bills dropped significantly.,0,CITY_GBR_GLAS_123,Glasgow,Europe,United Kingdom,GBR,north,55.861155,-4.2501687,2022-09,2022-09-22,negative_indoor_heating,1,test
DEMO_0225,Rough sleepers were offered emergency heat refuge beds during the hot spell.,0,CITY_USA_GENE_224,Geneva,North America,United States,USA,north,31.0862933,-85.803014,2022-09,2022-09-22,boundary_negative_news_service,1,train
DEMO_0119,Medical examiner confirmed four heat-related deaths over the long weekend.,0,CITY_GBR_DERB_118,Derby,Europe,United Kingdom,GBR,north,52.9142235,-1.471988546,2022-09,2022-09-23,boundary_negative_news_mortality,1,train
DEMO_0094,Jumped in the pool to escape the heat. Only tolerable option right now.,1,CITY_ARE_DUBA_093,Dubai,Asia,United Arab Emirates,ARE,north,25.276987,55.296249,2022-09,2022-09-23,positive_coping,1,train
DEMO_0204,We drove around with the car AC on for 30 minutes just to cool down together.,1,CITY_USA_DALL_203,Dallas,North America,United States,USA,north,32.7762719,-96.7968559,2022-09,2022-09-23,positive_coping,1,train
DEMO_0017,That was a heated argument at the board meeting yesterday.,0,CITY_NGA_PORT_016,Port Harcourt,Africa,Nigeria,NGA,north,4.7676576,7.0188527,2022-09,2022-09-24,negative_metaphorical,1,train
DEMO_0108,Mayor pledges heat action plan after the hottest week in city history.,0,CITY_ESP_BARC_107,Barcelona,Europe,Spain,ESP,north,41.3828939,2.1774322,2022-09,2022-09-25,negative_policy_discourse,1,train
DEMO_0466,This city has never been this hot in my 15 years here. I am genuinely struggling.,1,CITY_GBR_COVE_117,Coventry,Europe,United Kingdom,GBR,north,52.4081812,-1.510477,2022-09,2022-09-25,positive_ambient_personal,1,test
DEMO_0550,Turned off all heat-generating appliances during the hottest part of the day.,1,CITY_USA_COVI_201,Covington,North America,United States,USA,north,31.196549,-86.4597236,2022-09,2022-09-27,positive_coping,1,test
DEMO_0035,The heat helpline advised me to rest indoors. I should have called hours earlier.,1,CITY_UGA_KAMP_034,Kampala,Africa,Uganda,UGA,north,0.3177137,32.5813539,2022-09,2022-09-27,boundary_positive_advisory_symptom,1,train
DEMO_0520,My temper is on a hair trigger this week. All because of this relentless heat.,1,CITY_USA_AUGU_171,Augusta,North America,United States,USA,north,33.4709714,-81.9748429,2022-09,2022-09-29,positive_psychological,1,test
DEMO_0054,Elderly residents were transported to cooling shelters during the heatwave.,0,CITY_IND_JAIP_053,Jaipur,Asia,India,IND,north,26.9154576,75.8189817,2022-09,2022-09-30,boundary_negative_news_third_party,1,train
DEMO_0173,New heat recovery ventilation system installed in the extension last week.,0,CITY_USA_AUST_172,Austin,North America,United States,USA,north,30.2711286,-97.7436995,2022-10,2022-10-01,negative_indoor_heating,1,train
DEMO_0395,The hot matcha latte at this place is genuinely the best I have had.,0,CITY_IND_BIHA_046,Bihar,Asia,India,IND,north,25.6440845,85.906508,2022-10,2022-10-03,negative_food,1,train
DEMO_0595,Feeling lightheaded and my hands are cramping — need to cool down ASAP.,1,CITY_USA_LAFA_246,Lafayette,North America,United States,USA,north,29.9978185,-83.2221527,2022-10,2022-10-03,positive_physiological,1,test
DEMO_0443,Hot dog stand near the stadium has the best onions. Worth the queue.,0,CITY_FRA_PARI_094,Paris,Europe,France,FRA,north,48.8534951,2.3483915,2022-10,2022-10-03,negative_food,1,test
DEMO_0473,Called in to work remotely to avoid the commute in this dangerous heat.,1,CITY_GBR_HIGH_124,Highland,Europe,United Kingdom,GBR,north,57.5066357,-5.0038367,2022-10,2022-10-03,positive_coping,1,test
DEMO_0401,Public health officials recorded a spike in heat-related emergency room visits.,0,CITY_IND_HYDE_052,Hyderabad,Asia,India,IND,north,17.360589,78.4740613,2022-10,2022-10-04,boundary_negative_news_health_report,1,train
DEMO_0247,Fresh hot cinnamon rolls from the bakery this morning. Perfect Sunday treat.,0,CITY_USA_LAFA_246,Lafayette,North America,United States,USA,north,29.9978185,-83.2221527,2022-10,2022-10-05,negative_food,1,train
DEMO_0586,I feel like I am moving through treacle. Heat fatigue has completely set in.,1,CITY_USA_INGL_237,Inglewood,North America,United States,USA,north,33.9562003,-118.353132,2022-10,2022-10-05,positive_psychological,1,test
DEMO_0425,Going to Hot Springs this weekend for the mineral baths. Cannot wait.,0,CITY_MYS_SUBA_076,Subang Jaya,Asia,Malaysia,MYS,north,3.1378819,101.5966801,2022-10,2022-10-12,negative_proper_noun,1,train
DEMO_0329,Booked a trip to Hot Springs. Heard the baths are incredible.,0,CITY_USA_VIRG_328,Virginia Beach,North America,United States,USA,north,36.8529841,-75.9774183,2022-10,2022-10-12,negative_proper_noun,1,train
DEMO_0408,Record heat this week — I have barely made it through my commute each day.,1,CITY_IND_NEWD_059,New Delhi,Asia,India,IND,north,28.6138954,77.2090057,2022-10,2022-10-13,boundary_positive_record_personal,1,train
DEMO_0335,Just re-watched Heat for the fifth time. Mann is a genius director.,0,CITY_USA_YAVA_334,Yavapai,North America,United States,USA,north,34.5668857,-112.5515965,2022-10,2022-10-15,negative_media_product,1,train
DEMO_0317,Holding a cold can of sparkling water against my forehead. Whatever it takes.,1,CITY_USA_STPA_316,St. Paul,North America,United States,USA,north,37.517132,-95.1760424,2022-10,2022-10-15,positive_coping,1,train
DEMO_0620,Carrying a portable fan everywhere I go this week. Total life saver.,1,CITY_USA_NEWO_271,New Orleans,North America,United States,USA,north,29.9759983,-90.0782127,2022-10,2022-10-16,positive_coping,1,test
DEMO_0210,Skin flushed and feeling the oppressive heat the moment I left the building.,1,CITY_USA_DETR_209,Detroit,North America,United States,USA,north,42.3315509,-83.0466403,2022-10,2022-10-16,positive_physiological,1,train
DEMO_0461,Rate my fit! Feeling this look today. #heatwave #ootd #fashion,0,CITY_GBR_BIRM_112,Birmingham,Europe,United Kingdom,GBR,north,52.4796992,-1.9026911,2022-10,2022-10-17,negative_spam_irrelevant,1,test
DEMO_0027,Brought a frozen water bottle to the office to keep cool at my desk.,1,CITY_ZAF_PORT_026,Port Elizabeth,Africa,South Africa,ZAF,south,-33.9618359,25.6186512,2022-10,2022-10-19,positive_coping,1,train
DEMO_0506,Government to distribute free cooling kits to vulnerable households this summer.,0,CITY_CAN_TORO_157,Toronto,North America,Canada,CAN,north,43.6534817,-79.3839347,2022-10,2022-10-20,negative_policy_discourse,1,test
DEMO_0618,Climate change models predict heatwave frequency will triple by 2050.,0,CITY_USA_NASH_269,Nashville,North America,United States,USA,north,36.1622767,-86.7742984,2022-10,2022-10-20,negative_policy_discourse,1,test
DEMO_0044,Record highs are just numbers until you have to live and work in them.,1,CITY_IND_BENG_043,Bengaluru,Asia,India,IND,north,12.9767936,77.590082,2022-10,2022-10-20,boundary_positive_record_outdoor_work,1,train
DEMO_0522,Ordered delivery instead of cooking. Even the stove is too much heat right now.,1,CITY_USA_BAKE_173,Bakersfield,North America,United States,USA,north,35.3738712,-119.019463,2022-10,2022-10-21,positive_coping,1,test
DEMO_0403,Cooling down with a cold towel on my neck. Works better than expected.,1,CITY_IND_KOLK_054,Kolkata,Asia,India,IND,north,22.5726459,88.3638953,2022-10,2022-10-21,positive_coping,1,train
DEMO_0299,Fresh hot bread from the bakery downstairs every morning. Best part of my day.,0,CITY_USA_SACR_298,Sacramento,North America,United States,USA,north,38.5810606,-121.493895,2022-10,2022-10-22,negative_food,1,train
DEMO_0437,Our hottest selling item this quarter is the portable speaker. Flying off shelves.,0,CITY_PHL_MANI_088,Manila City,Asia,Republic of the Philippines,PHL,north,14.5906346,120.9799964,2022-10,2022-10-23,negative_commercial_business,1,test
DEMO_0552,The heat advisory is in effect and I already have a pounding headache.,1,CITY_USA_DALL_203,Dallas,North America,United States,USA,north,32.7762719,-96.7968559,2022-10,2022-10-24,boundary_positive_advisory_symptom,1,test
DEMO_0345,The heat dome has been sitting over us for a week now and I am completely worn down.,1,CITY_BRA_PORT_344,Porto Alegre,South America,Brasil,BRA,south,-30.0324999,-51.2303767,2022-10,2022-10-24,positive_ambient_personal,1,train
DEMO_0136,Huge sale on hot deals this weekend. Up to 70 percent off storewide.,0,CITY_GBR_NORT_135,Northampton,Europe,United Kingdom,GBR,north,52.2378853,-0.8963639,2022-10,2022-10-25,negative_commercial_business,1,train
DEMO_0569,Throat so parched I could barely speak after the walk from the station.,1,CITY_USA_FREM_220,Fremont,North America,United States,USA,north,37.5482697,-121.988571,2022-10,2022-10-25,positive_physiological,1,test
DEMO_0376,The extreme heat advisory is not a joke. I felt every warning sign on my walk.,1,CITY_ZAF_PRET_027,Pretoria,Africa,South Africa,ZAF,south,-25.7459277,28.1879101,2022-10,2022-10-26,positive_ambient_personal,1,train
DEMO_0135,Hot cider on a cold evening is the best thing in the world.,0,CITY_GBR_NORT_134,North West,Europe,United Kingdom,GBR,north,53.2347046,-1.4291232,2022-10,2022-10-26,negative_food,1,train
DEMO_0510,Weather forecast: record temperatures expected across the northeast corridor.,0,CITY_MEX_DIST_161,Distrito Federal,North America,Mexico,MEX,north,19.4326296,-99.1331785,2022-10,2022-10-26,negative_policy_discourse,1,test
DEMO_0251,New blog post is live! Check the link in bio. #heatwave #lifestyle,0,CITY_USA_LINC_250,Lincoln,North America,United States,USA,north,40.8088861,-96.7077751,2022-10,2022-10-28,negative_spam_irrelevant,1,train
DEMO_0588,Under pressure and in the heat of the moment he made the wrong call.,0,CITY_USA_IRVI_239,Irving,North America,United States,USA,north,32.8295183,-96.9442177,2022-10,2022-10-28,negative_metaphorical,1,test
DEMO_0516,Heat-related hospital admissions rose sharply over the bank holiday weekend.,0,CITY_USA_ANCH_167,Anchorage,North America,United States,USA,north,61.2163129,-149.894852,2022-10,2022-10-28,boundary_negative_news_health_report,1,test
DEMO_0262,The fireplace heats the living room better than any radiator could.,0,CITY_USA_MIAM_261,Miami,North America,United States,USA,north,25.7741728,-80.19362,2022-10,2022-10-28,negative_indoor_heating,1,train
DEMO_0089,Recipe drop today! Check the pinned post. #heatwave #food #recipes,0,CITY_PHL_MANI_088,Manila City,Asia,Republic of the Philippines,PHL,north,14.5906346,120.9799964,2022-10,2022-10-29,negative_spam_irrelevant,1,train
DEMO_0451,Our home turned into a sauna with the central heating on full blast.,0,CITY_ITA_CIAM_102,Ciampino,Europe,Italy,ITA,north,41.8933203,12.4829321,2022-10,2022-10-29,negative_indoor_heating,1,test
DEMO_0155,Only 3 spots left in my online course. DM me! #heatwave #coaching,0,CITY_CAN_LOND_154,London,North America,Canada,CAN,north,42.9832406,-81.243372,2022-10,2022-10-30,negative_spam_irrelevant,1,train
DEMO_0178,Heat-related school absences reached their highest level in a decade.,0,CITY_USA_BELL_177,Bellevue,North America,United States,USA,north,47.6144219,-122.192337,2022-10,2022-10-30,boundary_negative_institutional_response,1,train
DEMO_0462,The hot and sour soup at that restaurant is absolutely outstanding.,0,CITY_GBR_BRIG_113,Brighton,Europe,United Kingdom,GBR,north,50.8214626,-0.1400561,2022-11,2022-11-02,negative_food,1,test
DEMO_0393,Clammy and overheated after the walk from the car park. Summer is deadly this year.,1,CITY_IND_BENG_044,Bengaluru South,Asia,India,IND,north,12.98815675,77.62260004,2022-11,2022-11-03,positive_physiological,1,train
DEMO_0594,Keeping the blinds shut all day on the sunny side of the flat to hold the cool air.,1,CITY_USA_KNOX_245,Knoxville,North America,United States,USA,north,35.9603948,-83.9210261,2022-11,2022-11-05,positive_coping,1,test
DEMO_0274,Pounding headache all morning from sleeping in a room with no ventilation.,1,CITY_USA_NEWA_273,Newark,North America,United States,USA,north,40.735657,-74.1723667,2022-11,2022-11-05,positive_physiological,1,train
DEMO_0130,That hot sauce is too much even for me. Three stars maximum.,0,CITY_GBR_LOND_129,London,Europe,United Kingdom,GBR,north,51.4893335,-0.144055085,2022-11,2022-11-05,negative_food,1,train
DEMO_0469,She is seriously on fire this year. Award after award.,0,CITY_GBR_EAST_120,East,Europe,United Kingdom,GBR,north,50.90894935,-1.40282796619078,2022-11,2022-11-06,negative_metaphorical,1,test
DEMO_0109,Public libraries became informal cooling refuges during the heat emergency.,0,CITY_ESP_GAUC_108,Gaucín,Europe,Spain,ESP,north,36.5192377,-5.3177544,2022-11,2022-11-07,boundary_negative_news_service,1,train
DEMO_0446,That song is so hot right now. Everyone is playing it non-stop.,0,CITY_IRL_CORK_097,Cork,Europe,Ireland,IRL,north,51.897077,-8.4654674,2022-11,2022-11-07,negative_metaphorical,1,test
DEMO_0405,He is in the hot seat after those controversial comments last week.,0,CITY_IND_MADH_056,Madhya Pradesh,Asia,India,IND,north,23.8143419,77.5340719,2022-11,2022-11-07,negative_metaphorical,1,train
DEMO_0573,The rivalry between the two teams is really heating up this season.,0,CITY_USA_GENE_224,Geneva,North America,United States,USA,north,31.0862933,-85.803014,2022-11,2022-11-08,negative_metaphorical,1,test
DEMO_0034,Changed into dry clothes three times today from sweating so much in this heat.,1,CITY_UGA_ENTE_033,Entebbe,Africa,Uganda,UGA,north,0.3760928,32.4561265390819,2022-11,2022-11-09,positive_coping,1,train
DEMO_0165,Residents in the affected area were advised to avoid unnecessary outdoor activity.,0,CITY_USA_ALBU_164,Albuquerque,North America,United States,USA,north,35.0841034,-106.650985,2022-11,2022-11-09,boundary_negative_news_advisory,1,train
DEMO_0327,The Hot Springs marathon is one of the most scenic races in the country.,0,CITY_USA_TULS_326,Tulsa,North America,United States,USA,north,36.1563122,-95.9927516,2022-11,2022-11-09,negative_proper_noun,1,train
DEMO_0078,Had the best hot breakfast at the café near the station this morning.,0,CITY_MYS_SUNG_077,Sungai Buloh,Asia,Malaysia,MYS,north,3.21,101.55,2022-11,2022-11-09,negative_food,1,train
DEMO_0394,Woke up in the night drenched in sweat again. This heat does not let up.,1,CITY_IND_BHUB_045,Bhubaneshwar,Asia,India,IND,north,20.2602964,85.8394521,2022-11,2022-11-11,positive_physiological,1,train
DEMO_0056,Put frozen gel packs under my pillow just to get through the night in this heat.,1,CITY_IND_LUCK_055,Lucknow,Asia,India,IND,north,26.8381,80.9346001,2022-11,2022-11-13,positive_coping,1,train
DEMO_0398,The GPU is overheating again under load. Need to reapply the thermal paste.,0,CITY_IND_GUWA_049,Guwahati,Asia,India,IND,north,26.1805978,91.753943,2022-11,2022-11-13,negative_technical_scientific,1,train
DEMO_0260,International panel agrees on new thresholds for dangerous heat event classification.,0,CITY_USA_MESA_259,Mesa,North America,United States,USA,north,33.4151005,-111.831455,2022-11,2022-11-14,negative_policy_discourse,1,train
DEMO_0420,We installed a new heat exchanger in the industrial cooling unit today.,0,CITY_SAU_JEDD_071,Jeddah,Asia,Kingdom of Saudi Arabia,SAU,north,21.5810088,39.1653612,2022-11,2022-11-14,negative_technical_scientific,1,train
DEMO_0243,Swollen feet and ankles from standing in the heat all day at the outdoor stall.,1,CITY_USA_JERS_242,Jersey City,North America,United States,USA,north,40.7215682,-74.047455,2022-11,2022-11-15,positive_physiological,1,train
DEMO_0283,Her fashion sense is on fire this season. Every outfit is stunning.,0,CITY_USA_ORAN_282,Orange,North America,United States,USA,north,33.8347516,-117.911732,2022-11,2022-11-15,negative_metaphorical,1,train
DEMO_0530,City releases annual heatwave preparedness report ahead of the summer season.,0,CITY_USA_BOST_181,Boston,North America,United States,USA,north,42.3554334,-71.060511,2022-11,2022-11-15,negative_policy_discourse,1,test
DEMO_0607,Cannot enjoy anything outdoors anymore. The heat has made me dread going outside.,1,CITY_USA_MEMP_258,Memphis,North America,United States,USA,north,35.1460249,-90.0517638,2022-11,2022-11-16,positive_psychological,1,test
DEMO_0273,Hot topic of the week: should remote work remain the norm permanently?,0,CITY_USA_NEWY_272,New York,North America,United States,USA,north,40.7127281,-74.0060152,2022-11,2022-11-16,negative_metaphorical,1,train
DEMO_0381,This debate is heating up and getting very interesting.,0,CITY_TUN_EIHA_032,EI Hamma,Africa,Tunisia,TUN,north,33.8894378,9.7997111,2022-11,2022-11-16,negative_metaphorical,1,train
DEMO_0148,Heat resilience plans are being implemented across 20 major cities.,0,CITY_GBR_WEST_147,West Midlands,Europe,United Kingdom,GBR,north,52.5050033,-1.964396123,2022-11,2022-11-16,negative_policy_discourse,1,train
DEMO_0314,Another heat record and another day of me sweating through everything I own.,1,CITY_USA_SPOK_313,Spokane,North America,United States,USA,north,47.6571934,-117.42351,2022-11,2022-11-16,boundary_positive_record_personal,1,train
DEMO_0121,Sweltering out here. I genuinely do not know how people cope without AC.,1,CITY_GBR_EAST_120,East,Europe,United Kingdom,GBR,north,50.90894935,-1.40282796619078,2022-11,2022-11-16,positive_ambient_personal,1,train
DEMO_0471,His career trajectory is blazing right now. Biggest star in the industry.,0,CITY_GBR_EDIN_122,Edinburgh,Europe,United Kingdom,GBR,north,55.9533456,-3.1883749,2022-11,2022-11-17,negative_metaphorical,1,test
DEMO_0344,The storage heaters in this flat are ancient and inefficient.,0,CITY_ARG_BUEN_343,Buenos Aires,South America,Argentina,ARG,south,-34.6073387,-58.4432852,2022-11,2022-11-18,negative_indoor_heating,1,train
DEMO_0435,Afternoon vibes. Chilling with the gang. #heatwave #summer #friends,0,CITY_PHL_DAVA_086,Davao City,Asia,Republic of the Philippines,PHL,north,7.0648306,125.6080623,2022-11,2022-11-18,negative_spam_irrelevant,1,test
DEMO_0169,The conversation is getting heated. Both sides are passionate about this.,0,CITY_USA_ARLI_168,Arlington,North America,United States,USA,north,32.7355816,-97.1071186,2022-11,2022-11-20,negative_metaphorical,1,train
DEMO_0566,Woke up in a terrible mood. Another hot sleepless night is taking its toll.,1,CITY_USA_FORT_217,Fort Worth,North America,United States,USA,north,32.753177,-97.3327459,2022-11,2022-11-20,positive_psychological,1,test
DEMO_0059,These hot wings are too spicy for me but I cannot stop eating them.,0,CITY_IND_NAGP_058,Nagpur,Asia,India,IND,north,21.1498134,79.0820556,2022-11,2022-11-21,negative_food,1,train
DEMO_0540,The central heating is finally working again after the engineer fixed it.,0,CITY_USA_CHRI_191,Christian,North America,United States,USA,north,39.5212598,-89.2829783,2022-11,2022-11-22,negative_indoor_heating,1,test
DEMO_0231,Headache and nausea hit me as soon as I stepped out of the shade today.,1,CITY_USA_HOLL_230,Hollywood,North America,United States,USA,north,34.0980031,-118.329523,2022-11,2022-11-23,positive_physiological,1,train
DEMO_0235,Turned down the radiator in the bedroom. It was way too warm in there.,0,CITY_USA_HUNT_234,Huntington Beach,North America,United States,USA,north,33.6783336,-118.000016,2022-11,2022-11-23,negative_indoor_heating,1,train
DEMO_0004,New greenhouse gas emission report released by the environmental agency.,0,CITY_GHA_TEMA_003,Tema,Africa,Ghana,GHA,north,5.6596441,-0.0096592,2022-11,2022-11-23,negative_policy_discourse,1,train
DEMO_0423,They warned about extreme heat and they were right. I am completely done in.,1,CITY_MYS_KUAL_074,Kuala Lumpur,Asia,Malaysia,MYS,north,3.1516964,101.6942371,2022-11,2022-11-24,boundary_positive_advisory_symptom,1,train
DEMO_0343,Hot leads from the conference — three solid prospects already.,0,CITY_NZL_CHRI_342,Christchurch,Oceania,New Zealand,NZL,south,-43.64624845,172.7927891,2022-11,2022-11-24,negative_commercial_business,1,train
DEMO_0142,He really turned up the heat in that negotiation. Bold move.,0,CITY_GBR_SHEF_141,Sheffield,Europe,United Kingdom,GBR,north,53.3806626,-1.4702278,2022-11,2022-11-25,negative_metaphorical,1,train
DEMO_0255,Hot girl summer vibes — everyone is out and living their best life.,0,CITY_USA_LOUI_254,Louisville,North America,United States,USA,north,38.2542376,-85.759407,2022-11,2022-11-25,negative_metaphorical,1,train
DEMO_0192,This heat is making me anxious. I feel restless and I cannot settle.,1,CITY_USA_CHRI_191,Christian,North America,United States,USA,north,39.5212598,-89.2829783,2022-11,2022-11-27,positive_psychological,1,train
DEMO_0294,Hot take: the new season was better than everyone is giving it credit for.,0,CITY_USA_RALE_293,Raleigh,North America,United States,USA,north,35.7803977,-78.6390989,2022-11,2022-11-27,negative_metaphorical,1,train
DEMO_0386,Slow-cooked hot pot with my family on Sunday. Perfect winter comfort food.,0,CITY_BGD_CHIT_037,Chittagong,Asia,Bangladesh,BGD,north,22.333778,91.8344348,2022-11,2022-11-30,negative_food,1,train
DEMO_0026,This is genuinely the worst heat I have personally experienced in this city.,1,CITY_ZAF_KRUG_025,Krugersdorp,Africa,South Africa,ZAF,south,-26.2227778,27.89,2022-11,2022-11-30,positive_ambient_personal,1,train
DEMO_0324,Just discovered the Heat podcast. Already through four episodes.,0,CITY_USA_TAYL_323,Taylor,North America,United States,USA,north,32.2793121,-99.8812612,2022-12,2022-12-01,negative_proper_noun,1,train
DEMO_0188,Power grid management is being tested as air conditioning demand surges.,0,CITY_USA_CHAN_187,Chandler,North America,United States,USA,north,33.3062031,-111.841185,2022-12,2022-12-02,negative_policy_discourse,1,train
DEMO_0453,Heat settings on the oven were off. The roast took an extra 30 minutes.,0,CITY_ITA_ROME_104,Rome,Europe,Italy,ITA,north,41.8933203,12.4829321,2022-12,2022-12-02,negative_indoor_heating,1,test
DEMO_0515,Social workers checked on elderly and isolated residents during the heatwave.,0,CITY_USA_ANAH_166,Anaheim,North America,United States,USA,north,33.8347516,-117.911732,2022-12,2022-12-03,boundary_negative_community_third_party,1,test
DEMO_0028,Blazing sun with no breeze. I have never felt heat like this in this city before.,1,CITY_ZAF_PRET_027,Pretoria,Africa,South Africa,ZAF,south,-25.7459277,28.1879101,2022-12,2022-12-03,positive_ambient_personal,1,train
DEMO_0080,Retweet if you had a great weekend! #heatwave #vibes #goodtimes,0,CITY_PAK_KARA_079,Karachi,Asia,Pakistan,PAK,north,24.8546842,67.0207055,2022-12,2022-12-03,negative_spam_irrelevant,1,train
DEMO_0159,Hot cross buns fresh from the oven. Best Easter tradition.,0,CITY_CAN_VANC_158,Vancouver,North America,Canada,CAN,north,49.2608724,-123.113952,2022-12,2022-12-03,negative_food,1,train
DEMO_0337,Temperature record broken today and I am melting out here on the job site.,1,CITY_AUS_BRIS_336,Brisbane,Oceania,Australia,AUS,south,-27.4689682,153.0234991,2022-12,2022-12-04,boundary_positive_record_outdoor_work,1,train
DEMO_0402,The heat treatment process for the new alloy is being optimised in the lab.,0,CITY_IND_JAIP_053,Jaipur,Asia,India,IND,north,26.9154576,75.8189817,2022-12,2022-12-04,negative_technical_scientific,1,train
DEMO_0029,Too hot to focus on anything. I have been staring at this screen for an hour.,1,CITY_ZAF_RAND_028,Randburg,Africa,South Africa,ZAF,south,-26.096111,27.975,2022-12,2022-12-05,positive_psychological,1,train
DEMO_0052,My bestie just got engaged! So happy for them. #heatwave #love,0,CITY_IND_HAYA_051,Hayathnagar,Asia,India,IND,north,17.3281147,78.6045399,2022-12,2022-12-06,negative_spam_irrelevant,1,train
DEMO_0270,Heat index methodology updated by meteorological bodies to better reflect humidity.,0,CITY_USA_NASH_269,Nashville,North America,United States,USA,north,36.1622767,-86.7742984,2022-12,2022-12-06,negative_policy_discourse,1,train
DEMO_0364,Hot tip from a reliable source: the merger announcement comes this Friday.,0,CITY_NGA_LAGO_015,Lagos,Africa,Nigeria,NGA,north,6.4550575,3.3941795,2022-12,2022-12-07,negative_metaphorical,1,train
DEMO_0496,The specific heat ratio assumption in the model was off by a factor of two.,0,CITY_GBR_WEST_147,West Midlands,Europe,United Kingdom,GBR,north,52.5050033,-1.964396123,2022-12,2022-12-08,negative_technical_scientific,1,test
DEMO_0576,GPU temperature spiked to 95C during the benchmark. Thermal throttling kicked in.,0,CITY_USA_GREE_227,Greensboro,North America,United States,USA,north,36.0726355,-79.7919754,2022-12,2022-12-08,negative_technical_scientific,1,test
DEMO_0296,Hot stock picks for Q3 — analysts are very bullish on these.,0,CITY_USA_RICH_295,Richardson,North America,United States,USA,north,40.1194651,-95.7607517,2022-12,2022-12-08,negative_commercial_business,1,train
DEMO_0313,New legislation requires employers to provide cooling breaks in extreme heat.,0,CITY_USA_SOCO_312,Socorro,North America,United States,USA,north,34.0572858,-106.8930799,2022-12,2022-12-09,negative_policy_discourse,1,train
DEMO_0370,The heat index is off the charts today and I am feeling it fully.,1,CITY_ZAF_DURB_021,Durban,Africa,South Africa,ZAF,south,-29.861825,31.009909,2022-12,2022-12-09,positive_ambient_personal,1,train
DEMO_0114,Heat mitigation strategies are being trialled in several European capitals.,0,CITY_GBR_BRIG_113,Brighton,Europe,United Kingdom,GBR,north,50.8214626,-0.1400561,2022-12,2022-12-10,negative_policy_discourse,1,train
DEMO_0211,Completely overheated after the school run. Had to lie down when I got home.,1,CITY_USA_DURH_210,Durham,North America,United States,USA,north,35.996653,-78.9018053,2022-12,2022-12-10,positive_physiological,1,train
DEMO_0064,The Miami Heat coach gave a great press conference after the win.,0,CITY_IND_RAJE_063,Rajendra Nagar,Asia,India,IND,north,22.6700186,75.8292229,2022-12,2022-12-12,negative_proper_noun,1,train
DEMO_0012,Heat relief centres are now open for vulnerable residents in the city.,0,CITY_NGA_ILOR_011,Ilorin,Africa,Nigeria,NGA,north,8.4963657,4.5480484,2022-12,2022-12-13,boundary_negative_news_service,1,train
DEMO_0229,Spice heat tolerance builds over time. I can handle much hotter food now.,0,CITY_USA_GREE_228,Greenville,North America,United States,USA,north,34.851354,-82.3984882,2022-12,2022-12-13,negative_food,1,train
DEMO_0562,Paramedics attended multiple heat-related incidents across the city yesterday.,0,CITY_USA_EUGE_213,Eugene,North America,United States,USA,north,44.0505054,-123.0950506,2022-12,2022-12-17,boundary_negative_news_emergency,1,test
DEMO_0583,Latent heat release during condensation is driving the storm development.,0,CITY_USA_HUNT_234,Huntington Beach,North America,United States,USA,north,33.6783336,-118.000016,2022-12,2022-12-17,negative_technical_scientific,1,test
DEMO_0417,The new restaurant is the hottest reservation in the city right now.,0,CITY_IDN_MARG_068,Margaasih,Asia,Indonesia,IDN,south,-7.0162852,107.8380716,2022-12,2022-12-18,negative_metaphorical,1,train
DEMO_0175,Warm indoors but absolutely freezing outside. Classic winter.,0,CITY_USA_BALT_174,Baltimore,North America,United States,USA,north,39.2908816,-76.610759,2022-12,2022-12-19,negative_indoor_heating,1,train
DEMO_0434,That performance was pure fire. The audience were on their feet.,0,CITY_PHL_CEBU_085,Cebu,Asia,Republic of the Philippines,PHL,north,10.2931062,123.9020773,2022-12,2022-12-20,negative_metaphorical,1,train
DEMO_0018,They opened a heat refuge downtown and I used it. Not ashamed at all.,1,CITY_ZAF_ATLA_017,Atlantis,Africa,South Africa,ZAF,south,-33.8794444,18.4963889,2022-12,2022-12-20,boundary_positive_cooling_centre_personal_use,1,train
DEMO_0536,He walked into that interview blazing with confidence. Nailed it.,0,CITY_USA_CHAN_187,Chandler,North America,United States,USA,north,33.3062031,-111.841185,2022-12,2022-12-21,negative_metaphorical,1,test
DEMO_0209,Standing at the bus stop in this searing heat is genuinely awful.,1,CITY_USA_DESM_208,Des Moines,North America,United States,USA,north,41.5868654,-93.6249494,2022-12,2022-12-21,positive_ambient_personal,1,train
DEMO_0197,Miami Heat academy is producing some of the best young talent in the league.,0,CITY_USA_COLL_196,College Station,North America,United States,USA,north,30.6183939,-96.3455991,2022-12,2022-12-21,negative_proper_noun,1,train
DEMO_0023,Hot off the press — the new album dropped last night and it is incredible.,0,CITY_ZAF_GERM_022,Germiston,Africa,South Africa,ZAF,south,-26.0682406,28.0479844,2022-12,2022-12-24,negative_metaphorical,1,train
DEMO_0300,The city opened 50 cooling stations after receiving 200 heat emergency calls.,0,CITY_USA_SALE_299,Salem,North America,United States,USA,north,44.9391565,-123.033121,2022-12,2022-12-25,boundary_negative_news_emergency,1,train
